Feature	MeanAbsSHAPValue
RHEA:27405	0.0049210876602371655
RHEA:19569	0.004916825857582773
EC:2.3.1.30	0.004909160821096648
RHEA:26333	0.004900554561004781
RHEA:53340	0.004874505893228145
EC:2.7.1.30	0.00485245214208682
EC:2.5.1.48	0.004819932609734273
RHEA:13085	0.004804326747148813
EC:1.17.4.2	0.004756736768885604
RHEA:10112	0.004753256953131429
EC:2.1.3.3	0.004732492596613718
RHEA:30647	0.004723915518359208
EC:1.1.5.4	0.004674607676001297
RHEA:23404	0.004622334788701884
EC:2.5.1.54	0.004538051862591704
RHEA:23820	0.004531604911052054
RHEA:26289	0.004530177250655055
RHEA:24056	0.004519735030526174
RHEA:49232	0.004499235477335222
RHEA:19993	0.004432868852984015
RHEA:10300	0.004418240546877271
RHEA:52552	0.004379093946409101
EC:4.2.1.136	0.004366968887588542
EC:7.1.1.-	0.0043511054038724815
RHEA:15313	0.004338977603779938
EC:3.2.2.31	0.004337324426030442
RHEA:76255	0.004335018032211312
RHEA:24292	0.004311947787635264
EC:2.7.7.4	0.004310210435428759
RHEA:11528	0.0042703260286685195
RHEA:16545	0.0041455166767497605
EC:3.1.3.87	0.004136309507432542
RHEA:17053	0.0041355963313815915
EC:6.3.4.18	0.004133893525913609
RHEA:42288	0.004129630732753643
EC:2.3.2.30	0.004123115477089756
EC:2.3.1.286	0.004104665095531211
RHEA:19981	0.004100667744928756
EC:2.4.2.1	0.004083317542741848
RHEA:21796	0.004066559094443957
RHEA:25580	0.004061744520942477
EC:4.2.1.3	0.004048929067516554
RHEA:31327	0.0040322795116991056
RHEA:42292	0.004028076302915522
EC:6.1.1.22	0.004012609152245621
EC:6.4.1.3	0.00400861333055285
EC:1.18.6.1	0.003998277768165921
EC:3.2.1.17	0.003992104007374537
EC:5.4.99.61	0.003991053835664349
RHEA:15145	0.00398188479723554
EC:4.2.1.130	0.00397812978607197
RHEA:20557	0.003953077993868277
RHEA:23864	0.003909568913232517
EC:3.1.21.7	0.0038864931688750277
EC:3.5.1.10	0.0038702744753176875
EC:2.3.3.16	0.003867804092563043
RHEA:42580	0.0038677721363354987
RHEA:27658	0.0038523867705908686
RHEA:23176	0.003815050005725204
EC:3.4.11.4	0.0038121419047649585
RHEA:20956	0.0037971919123581505
RHEA:14961	0.003790125405839667
EC:4.1.99.17	0.003773577332390327
EC:2.7.4.6	0.0037655059947692415
EC:1.1.2.4	0.0037389293394487857
EC:5.1.3.20	0.0037237175708118306
EC:2.3.1.8	0.0036740304408527154
RHEA:10736	0.003661447625424199
RHEA:20221	0.0036560278784484265
EC:4.1.1.49	0.0036116771244660414
RHEA:15089	0.0036089966587992484
RHEA:18073	0.003585220467454456
RHEA:27974	0.003576472672026382
EC:2.7.1.21	0.0035762084475917
RHEA:36347	0.0034548156552144296
EC:1.1.1.169	0.003454620963636728
EC:3.4.25.1	0.0034363002930778764
RHEA:43152	0.003415099699256234
EC:4.2.1.113	0.0034097168777194003
RHEA:22088	0.0034073978330263362
RHEA:46164	0.003386295680184596
RHEA:17681	0.003350668181703367
EC:2.3.3.21	0.003348270083175314
EC:2.1.2.11	0.0033349428657445564
EC:3.2.2.21	0.0033329085112997294
EC:1.1.1.22	0.0033254379713171384
RHEA:20121	0.0033232142232198516
RHEA:19889	0.0033190580346701094
RHEA:21920	0.003294068675323303
RHEA:23688	0.0032887992550993585
EC:4.1.2.-	0.0032783443206694757
EC:5.1.2.7	0.003271949598006397
EC:2.1.1.148	0.0032581213469243158
EC:2.4.2.59	0.003246390153572428
EC:4.99.1.12	0.003238560900036273
EC:5.1.1.-	0.0032163400029511973
EC:5.4.99.2	0.003213569720928914
EC:1.-.-.-	0.0032026038922822663
RHEA:24452	0.0031972442217099687
EC:2.1.1.181	0.00318104632559949
RHEA:23596	0.003179217166618874
RHEA:23296	0.0031654195196711824
EC:1.2.7.5	0.003161311906759208
EC:2.7.6.3	0.00315428084756472
RHEA:12292	0.0031439575221375122
EC:2.7.1.12	0.003142907111489347
EC:3.1.2.2	0.003137915920448891
EC:2.1.1.228	0.003136741714516155
EC:3.5.1.4	0.0031365510270825966
EC:2.7.9.2	0.0031333173060872905
RHEA:67604	0.0031323494357809963
RHEA:23624	0.003108941304802878
RHEA:67392	0.0030935325842652325
RHEA:13513	0.003086144519958615
RHEA:16573	0.0030783279463923135
EC:3.5.1.19	0.0030752921747386067
RHEA:17785	0.0030744846170239807
RHEA:30519	0.00307425453463209
RHEA:37887	0.0030703129166493853
EC:4.3.1.17	0.0030643748186972657
EC:2.1.1.223	0.0030601148193422686
EC:3.5.4.31	0.0030199272888119413
EC:5.3.2.-	0.0030147462091406584
RHEA:46696	0.002999103856990159
RHEA:29659	0.0029944651021751667
EC:1.1.1.40	0.002978885885503612
EC:5.3.2.5	0.002977782105433503
RHEA:19497	0.0029713964742013625
EC:2.7.1.78	0.00296725919941354
EC:1.6.1.1	0.0029579754578943126
EC:3.4.24.78	0.0029505983231361333
RHEA:20129	0.0029461304208194252
RHEA:33075	0.002932717896214234
EC:5.1.3.14	0.0029280057811080073
RHEA:21580	0.0029163674634192826
RHEA:43636	0.002915175077101414
RHEA:10336	0.002887315018325511
EC:3.2.1.4	0.002886794606748698
RHEA:19177	0.00287739224586798
EC:2.8.5.2	0.0028589350010222226
EC:2.1.1.242	0.0028327885069628737
RHEA:23560	0.002827295550368546
RHEA:21016	0.0028255331347455497
RHEA:11816	0.002823702076479598
RHEA:12056	0.00281771527808919
RHEA:23800	0.002815598720129433
RHEA:36635	0.0028049356555705034
EC:3.1.11.2	0.002793858915131596
EC:4.2.1.1	0.0027909050313598993
EC:3.6.3.3	0.002788422500298826
EC:2.7.7.108	0.002785455389773156
RHEA:23856	0.0027765325529032388
EC:3.5.4.5	0.0027645135753141784
RHEA:14729	0.0027633636278313355
RHEA:29939	0.002755597256816067
RHEA:12593	0.0027364327375549433
EC:3.1.1.-	0.0027350769235670327
EC:4.3.1.7	0.0027227789767249057
EC:1.7.1.17	0.002720282388709673
RHEA:20569	0.0027144503488837207
EC:4.1.3.3	0.0027009365024612338
RHEA:68080	0.0026956596329454404
EC:5.5.1.2	0.0026916544684045234
EC:6.2.1.17	0.002684635911981842
RHEA:15117	0.002670801497320162
RHEA:11612	0.002642475302078971
RHEA:15393	0.00262403195617072
EC:2.6.1.37	0.0026176681376272725
RHEA:67600	0.0026173078157418475
RHEA:24388	0.002609252707739476
EC:2.3.3.14	0.002601238478809295
RHEA:10692	0.002600225497553481
RHEA:32675	0.002596719917994303
RHEA:14513	0.0025741869067994537
EC:5.3.1.14	0.002569384450015716
RHEA:15501	0.00252844334659317
RHEA:25201	0.0025280722241197576
RHEA:38867	0.002521495398283273
RHEA:20772	0.0025145510260202336
EC:3.1.3.2	0.0025142266543196146
RHEA:12132	0.002485991269951183
EC:1.3.1.34	0.0024721917280243464
EC:3.1.3.11	0.0024718873205707504
RHEA:30523	0.0024709681968812834
RHEA:41944	0.002468388315664929
RHEA:56720	0.0024567610002939827
RHEA:25888	0.002454105803679899
RHEA:21416	0.002451355528807125
EC:2.4.2.19	0.002442877866949242
RHEA:42672	0.00242305541715346
EC:1.1.1.27	0.0024197290201226256
RHEA:13553	0.0024053705437980517
RHEA:17661	0.0023992966659670996
RHEA:55020	0.002398214527518359
RHEA:57884	0.002389653257549325
RHEA:32215	0.0023879523955925345
EC:2.7.7.23	0.002387069304871965
EC:6.3.2.-	0.0023789822331767743
EC:6.-.-.-	0.0023673803851710713
RHEA:62632	0.0023643494217513708
EC:3.4.25.2	0.0023620594581752474
RHEA:22328	0.00236098089574458
EC:3.1.26.-	0.0023599298690842817
RHEA:28370	0.002355809375327559
EC:1.2.1.103	0.0023534477520863583
RHEA:50420	0.002337109668721278
EC:3.4.13.22	0.002330555108783472
EC:4.2.1.99	0.0023241007653557622
RHEA:23720	0.0023177745111549785
RHEA:16201	0.00231108916518802
RHEA:21540	0.0022939005906389824
RHEA:28398	0.002282739557103092
RHEA:20109	0.0022655213722684235
EC:1.11.1.10	0.0022621622900913206
RHEA:28386	0.0022607447517660776
RHEA:12172	0.0022521108712766206
RHEA:25025	0.0022466443064359802
RHEA:24236	0.0022281795814607336
EC:3.5.3.6	0.0022279409350004662
EC:1.1.1.85	0.002220852327343452
RHEA:10388	0.0022198338017196235
EC:3.1.3.48	0.0022085426636838405
RHEA:43892	0.0022015210486323296
EC:4.1.1.11	0.002198892256386183
EC:2.3.1.61	0.0021811014498853403
RHEA:15233	0.0021756179567822033
EC:3.1.3.5	0.002169837976612954
RHEA:15669	0.0021533779936322513
RHEA:28046	0.0021512901125145846
RHEA:51672	0.002144824257215106
RHEA:10868	0.0021397600768902326
EC:6.2.1.30	0.002133196940469988
EC:3.4.19.13	0.0021241298623699352
EC:1.1.1.38	0.002122222608953221
EC:1.16.-.-	0.0021017311639386664
EC:3.4.11.-	0.002096336014755439
EC:2.3.3.13	0.002087944212379422
RHEA:13097	0.0020866306532325326
EC:4.1.99.12	0.0020852113813231337
RHEA:16165	0.0020837091523060636
EC:4.1.3.42	0.0020628291052173435
EC:3.2.1.41	0.0020465248076805324
RHEA:20245	0.002046235123479829
EC:4.2.3.-	0.0020361254858262405
RHEA:12276	0.002035866682658561
EC:2.5.1.15	0.0020301430570979578
EC:2.6.1.85	0.0020080408157401165
EC:3.1.3.7	0.001981010629342028
EC:4.2.1.49	0.0019798578278385722
RHEA:53744	0.0019777626045495212
EC:3.6.1.73	0.001976634912351371
EC:2.1.1.284	0.00197229286290109
EC:6.3.4.21	0.0019661304878485475
EC:2.7.7.67	0.001964755593661569
EC:2.7.1.100	0.001947526336645058
RHEA:16229	0.0019370683150742134
EC:3.2.1.40	0.0019365176518948695
RHEA:30687	0.0019301243217365927
RHEA:47108	0.0019233406735999358
EC:2.7.7.-	0.0019194855303579909
EC:4.1.-.-	0.0019182651898848328
EC:4.4.1.15	0.0018974888565540242
RHEA:74067	0.0018963021331179968
RHEA:28246	0.0018857579678142982
RHEA:25597	0.0018804731956562218
EC:2.3.1.223	0.00187562746065805
EC:2.1.1.171	0.00187195124720263
EC:2.7.4.-	0.0018628437723855649
EC:1.3.8.7	0.0018605813619445672
RHEA:51296	0.0018605307372413513
RHEA:12645	0.0018347772220713842
RHEA:32271	0.0018314056030878003
RHEA:14665	0.0018122863142097125
RHEA:56144	0.0018107971834081613
RHEA:30555	0.0018080729461790377
RHEA:31319	0.0018074732458196472
EC:6.4.1.2	0.0018065549044085655
RHEA:15801	0.0018055170806367104
RHEA:24104	0.001805401638390789
RHEA:10532	0.0017855855922855894
EC:3.4.21.107	0.0017838519660342848
EC:3.1.3.1	0.001770698296011942
EC:6.3.1.5	0.001770146071326097
EC:2.7.7.49	0.001769216250489256
EC:2.7.7.24	0.0017685818976691044
RHEA:37087	0.0017671638068958173
EC:3.4.21.108	0.0017659747115135551
RHEA:38875	0.0017654000496351361
EC:2.2.1.2	0.0017646732476207028
EC:1.6.5.3	0.0017611752688098095
EC:3.5.1.24	0.0017606078607582808
RHEA:22624	0.0017510044888346843
EC:3.5.3.23	0.0017494591304696178
EC:1.15.1.1	0.0017350673113333038
EC:1.1.1.47	0.0017344800617027929
EC:3.1.26.11	0.001733812491567845
RHEA:51656	0.0017330952864830422
EC:2.7.1.11	0.0017317316245316215
EC:6.4.1.1	0.0017264291125815242
RHEA:13977	0.0017259155844192215
RHEA:14481	0.0017174932158404111
RHEA:13049	0.0017163489476172905
EC:3.1.1.24	0.0017106041385220635
EC:2.6.1.13	0.0017096679311286985
EC:1.4.3.-	0.0017039709209839267
EC:5.4.3.5	0.0017001778624275757
RHEA:21528	0.0016980303243680378
EC:2.7.2.7	0.0016940436227571042
RHEA:16945	0.001692907788334738
EC:1.8.4.11	0.0016927794457373949
EC:3.2.1.18	0.0016890576368649294
RHEA:22828	0.001680089424802218
RHEA:10540	0.0016776012934919572
EC:6.6.1.1	0.0016697602751869808
EC:3.2.1.21	0.0016678923352269517
EC:2.3.1.157	0.0016645919785105697
EC:4.2.1.42	0.001661279317056906
EC:3.1.11.-	0.001657816278494794
EC:2.7.3.9	0.0016529509047203223
RHEA:11036	0.0016491205768369246
RHEA:23064	0.001647200685307355
EC:2.7.1.83	0.0016405650038225133
RHEA:14965	0.0016398742713440912
RHEA:42536	0.0016331618069134403
RHEA:49288	0.0016299349009087655
RHEA:11412	0.0016275234539312304
EC:2.7.4.16	0.0016247899500802206
RHEA:27473	0.0016237526152555102
RHEA:16933	0.0016217512404939924
EC:3.2.1.8	0.0016102323977221329
RHEA:12420	0.0016013435585897778
EC:1.14.-.-	0.0015994471885068388
EC:4.1.1.32	0.001595353324502566
RHEA:21648	0.0015935535298580697
EC:1.7.2.4	0.0015909543604039793
EC:3.1.1.5	0.001588673550207364
EC:2.1.1.72	0.0015822022898805742
EC:1.13.11.29	0.0015766933447538
EC:6.3.4.20	0.0015755247632345262
EC:1.9.6.1	0.00157515864279879
RHEA:16037	0.0015742422352495113
EC:2.3.2.27	0.0015640773199770534
EC:4.1.3.16	0.001558129624857628
EC:1.11.1.-	0.0015570745449264881
RHEA:12845	0.0015549887001434976
RHEA:19465	0.001553999733092914
EC:4.4.1.22	0.0015467925915186307
EC:1.1.1.30	0.001546136221734192
RHEA:18189	0.0015373481132373078
RHEA:21140	0.00153163970513167
EC:3.1.1.4	0.0015266752006281917
RHEA:18381	0.0015215377539150319
EC:6.3.4.2	0.00151597643026093
EC:2.7.1.56	0.0015090360983236264
RHEA:29655	0.0015029436460720674
RHEA:12556	0.001500467573519539
RHEA:40139	0.0014981914995630791
EC:4.2.99.18	0.0014978686388651412
EC:1.1.1.127	0.0014954440018930771
EC:4.1.2.43	0.0014919529513738078
EC:6.2.1.13	0.0014871903305769384
RHEA:21588	0.0014778166847014568
EC:4.2.1.32	0.0014694471841201207
EC:2.7.-.-	0.001456367523523599
EC:1.5.5.2	0.0014533400060198496
EC:2.5.1.7	0.0014528029086362875
EC:3.5.4.13	0.0014487454210451445
RHEA:11304	0.001445410739685906
EC:6.3.4.15	0.0014338797787129909
RHEA:42932	0.001430316078387769
RHEA:61988	0.00141951306084817
RHEA:19805	0.0014191525026911202
EC:3.5.4.27	0.0014161153420858444
RHEA:22816	0.0014141796223536077
RHEA:15045	0.0014100257384065708
RHEA:54784	0.0014056468952784165
EC:2.1.1.22	0.0014028617874363818
EC:5.3.1.6	0.0013982261959316583
EC:2.7.1.16	0.0013941468828223863
RHEA:19949	0.0013929309989985426
RHEA:24252	0.001391474743272309
RHEA:19233	0.0013855260629816587
EC:1.10.3.-	0.0013812225630746358
EC:2.1.1.227	0.0013767015777097094
RHEA:29399	0.0013765631923852465
RHEA:28002	0.0013758241423691769
EC:2.7.1.176	0.0013676607307143145
RHEA:18985	0.0013608554204648149
RHEA:16809	0.0013543786795391026
RHEA:12821	0.001344266743578157
RHEA:15197	0.001341647738562041
EC:6.1.1.3	0.0013387752959991546
RHEA:14253	0.001338079400078266
EC:5.4.2.9	0.001332154120219863
EC:4.3.1.19	0.0013298805570046085
EC:4.1.1.97	0.0013196804818369782
EC:4.1.1.44	0.0013138866532166026
EC:3.2.1.28	0.0013094830392953193
RHEA:25143	0.0013070662380394048
EC:1.1.1.261	0.0013035373633536228
EC:5.4.3.2	0.0013011709862715784
RHEA:17237	0.001299563158419579
EC:6.1.1.1	0.0012993246054373228
RHEA:17473	0.001297261139110506
RHEA:23736	0.0012913075452689034
EC:3.2.1.55	0.0012907724525355547
RHEA:13561	0.001287312132108622
EC:4.1.3.36	0.001286374629191809
RHEA:22488	0.0012824122199898316
EC:2.2.1.1	0.0012804290516394217
RHEA:42524	0.0012788650187282157
RHEA:57888	0.001276118133536198
EC:2.7.10.2	0.0012731796656192875
EC:4.1.1.12	0.0012731264294033578
EC:6.3.4.16	0.001267395291460444
RHEA:17017	0.0012631172027505154
RHEA:32227	0.0012603530437185597
EC:2.7.1.146	0.0012567850376497
EC:3.4.21.105	0.0012555286135883163
RHEA:20629	0.0012555240261950882
EC:5.4.2.7	0.001251964397152595
EC:7.2.2.8	0.0012451613718610622
RHEA:23192	0.0012398329621185296
EC:2.7.1.8	0.0012356044740498033
RHEA:17937	0.0012296776794324122
EC:1.11.1.24	0.001226542489313153
EC:6.3.4.-	0.0012185556110171725
RHEA:14445	0.0012127643598595075
EC:1.1.2.3	0.0012088979630171506
RHEA:15225	0.0012087360997298654
EC:2.7.99.-	0.00120520976453575
EC:2.5.1.3	0.001199341213524952
RHEA:45912	0.0011980797649503432
EC:1.17.99.9	0.0011935406821475948
EC:3.6.1.-	0.0011900706580008245
RHEA:20844	0.0011865958144793832
EC:4.1.3.27	0.0011855387269791569
RHEA:16013	0.0011804701091995776
EC:3.4.21.53	0.0011757007127073606
EC:2.5.1.-	0.0011730210184389047
RHEA:13433	0.0011561409914273002
EC:2.9.1.1	0.0011544280321378387
EC:2.3.3.15	0.0011499296163036351
EC:1.14.13.148	0.001148810801301187
EC:5.3.3.2	0.001147786904583742
EC:2.3.1.269	0.0011477518964192815
RHEA:12909	0.0011449852746071188
EC:2.3.1.174	0.0011413014971388582
EC:4.1.3.43	0.0011360535058681516
EC:6.3.2.5	0.001127929182699963
EC:3.6.1.66	0.001126621817860957
RHEA:14213	0.0011257292259460256
EC:3.5.2.6	0.0011245623024871108
EC:2.7.4.22	0.0011228607074907492
RHEA:46020	0.001120516276859031
EC:1.2.1.8	0.0011176253570936308
EC:5.1.1.7	0.0011175338934676317
EC:6.3.2.34	0.0011087238027030046
RHEA:58144	0.0011054918674726357
EC:4.3.99.3	0.0011001462693690112
EC:1.3.1.124	0.001098776547285938
EC:2.5.1.47	0.0010983067912414726
RHEA:28202	0.0010883212471714241
EC:3.5.3.11	0.0010865147522744602
RHEA:21564	0.0010860065867167089
EC:6.3.4.22	0.001080392990840465
RHEA:47004	0.001079135147561651
RHEA:15985	0.001079049896434565
EC:2.1.1.132	0.0010788375237176127
EC:2.3.1.82	0.0010784315447122644
EC:5.1.3.25	0.001077062206581803
RHEA:10196	0.0010701850242735586
RHEA:11680	0.001063995901926432
EC:1.2.1.-	0.001062480023176121
RHEA:19277	0.001056544959450667
EC:2.3.1.169	0.0010560133989925282
RHEA:11632	0.0010538068835742082
EC:2.5.1.18	0.0010513080426076521
EC:2.7.8.31	0.0010494174661874888
EC:1.2.1.72	0.0010446827013089173
RHEA:12044	0.0010371507606110023
RHEA:15869	0.0010362105239962482
EC:7.2.2.10	0.0010355517807167742
RHEA:18633	0.001035128809158319
RHEA:76615	0.001033068082163889
EC:6.3.2.6	0.0010312608807990155
RHEA:14357	0.0010245144507175974
RHEA:10096	0.0010226266083974852
RHEA:29575	0.001018979673554293
EC:3.2.1.131	0.0010170477618606133
EC:5.4.2.10	0.0010136108014330426
RHEA:31523	0.0010126088981589126
RHEA:24020	0.0010119303489626497
EC:1.16.1.1	0.0010093384586920729
RHEA:17461	0.0010077423755356575
EC:2.1.1.191	0.0010055826362418898
RHEA:42548	0.0010012569311559122
EC:4.2.1.47	0.0010005258990759297
EC:4.1.1.88	0.000998246403247196
EC:3.5.3.1	0.0009958952656428305
RHEA:38215	0.0009929585451405256
EC:4.4.-.-	0.000988819053256807
RHEA:21948	0.0009771305581744228
EC:3.2.1.177	0.0009749827131077138
RHEA:11724	0.0009738879466843995
EC:2.7.1.24	0.0009726172804099205
RHEA:29323	0.0009685443799878392
RHEA:12673	0.0009651597155155418
EC:7.-.-.-	0.0009458605055863488
EC:4.3.1.18	0.0009388649776774413
RHEA:42936	0.0009372711566838362
RHEA:37075	0.0009367263354341552
RHEA:24952	0.0009347946996235314
RHEA:17009	0.0009250211094014821
EC:6.5.1.-	0.00092491116008382
EC:1.17.99.6	0.0009195814277009821
EC:3.5.1.18	0.000919444097956368
EC:7.1.1.2	0.0009178246946586872
RHEA:17941	0.000916623382678285
EC:2.1.1.282	0.0009139473110103631
RHEA:51692	0.0009130594631762421
RHEA:53304	0.0009100723844870154
EC:3.5.4.4	0.000902136193746832
EC:1.13.12.19	0.0009004247467887135
EC:1.2.99.8	0.0008989674688194112
EC:4.1.1.8	0.0008949968761212656
EC:1.3.5.6	0.0008949546999152666
EC:3.4.24.3	0.0008938549995748164
RHEA:22016	0.0008866709182190853
RHEA:43108	0.0008848722758236558
RHEA:42544	0.0008791447698137078
RHEA:26152	0.0008756058858944023
EC:3.5.1.5	0.0008735672758751509
EC:2.7.1.2	0.0008727545044096972
RHEA:23536	0.0008725152826124815
